0 1
0.0009999 1
0.0019998 0.999999
0.0029997 0.999996
0.0039996 0.999993
0.0049995 0.999988
0.0059994 0.999982
0.0069993 0.999975
0.0079992 0.999966
0.0089991 0.999957
0.009999 0.999946
0.0109989 0.999934
0.0119988 0.999921
0.0129987 0.999907
0.0139986 0.999891
0.0149985 0.999874
0.0159984 0.999856
0.0169983 0.999837
0.0179982 0.999817
0.0189981 0.999795
0.019998 0.999773
0.0209979 0.999749
0.0219978 0.999723
0.0229977 0.999697
0.0239976 0.99967
0.0249975 0.999641
0.0259974 0.999611
0.0269973 0.99958
0.0279972 0.999547
0.0289971 0.999514
0.029997 0.999479
0.0309969 0.999443
0.0319968 0.999406
0.0329967 0.999368
0.0339966 0.999328
0.0349965 0.999288
0.0359964 0.999246
0.0369963 0.999203
0.0379962 0.999158
0.0389961 0.999113
0.039996 0.999066
0.0409959 0.999018
0.0419958 0.998969
0.0429957 0.998919
0.0439956 0.998867
0.0449955 0.998815
0.0459954 0.998761
0.0469953 0.998706
0.0479952 0.99865
0.0489951 0.998592
0.049995 0.998534
0.0509949 0.998474
0.0519948 0.998413
0.0529947 0.99835
0.0539946 0.998287
0.0549945 0.998222
0.0559944 0.998157
0.0569943 0.99809
0.0579942 0.998021
0.0589941 0.997952
0.059994 0.997881
0.0609939 0.99781
0.0619938 0.997737
0.0629937 0.997662
0.0639936 0.997587
0.0649935 0.99751
0.0659934 0.997433
0.0669933 0.997354
0.0679932 0.997274
0.0689931 0.997192
0.069993 0.99711
0.0709929 0.997026
0.0719928 0.996941
0.0729927 0.996855
0.0739926 0.996768
0.0749925 0.996679
0.0759924 0.996589
0.0769923 0.996498
0.0779922 0.996406
0.0789921 0.996313
0.079992 0.996219
0.0809919 0.996123
0.0819918 0.996026
0.0829917 0.995928
0.0839916 0.995829
0.0849915 0.995728
0.0859914 0.995627
0.0869913 0.995524
0.0879912 0.99542
0.0889911 0.995315
0.089991 0.995208
0.0909909 0.995101
0.0919908 0.994992
0.0929907 0.994882
0.0939906 0.994771
0.0949905 0.994658
0.0959904 0.994545
0.0969903 0.99443
0.0979902 0.994314
0.0989901 0.994197
0.09999 0.994078
0.10099 0.993959
0.10199 0.993838
0.10299 0.993716
0.10399 0.993593
0.10499 0.993469
0.105989 0.993344
0.106989 0.993217
0.107989 0.993089
0.108989 0.99296
0.109989 0.99283
0.110989 0.992698
0.111989 0.992566
0.112989 0.992432
0.113989 0.992297
0.114989 0.992161
0.115988 0.992023
0.116988 0.991885
0.117988 0.991745
0.118988 0.991604
0.119988 0.991462
0.120988 0.991319
0.121988 0.991174
0.122988 0.991029
0.123988 0.990882
0.124988 0.990734
0.125987 0.990584
0.126987 0.990434
0.127987 0.990282
0.128987 0.990129
0.129987 0.989975
0.130987 0.98982
0.131987 0.989664
0.132987 0.989506
0.133987 0.989348
0.134987 0.989188
0.135986 0.989027
0.136986 0.988864
0.137986 0.988701
0.138986 0.988536
0.139986 0.98837
0.140986 0.988203
0.141986 0.988035
0.142986 0.987865
0.143986 0.987695
0.144986 0.987523
0.145985 0.98735
0.146985 0.987176
0.147985 0.987001
0.148985 0.986824
0.149985 0.986646
0.150985 0.986467
0.151985 0.986287
0.152985 0.986106
0.153985 0.985924
0.154985 0.98574
0.155984 0.985555
0.156984 0.985369
0.157984 0.985182
0.158984 0.984994
0.159984 0.984804
0.160984 0.984613
0.161984 0.984421
0.162984 0.984228
0.163984 0.984034
0.164984 0.983838
0.165983 0.983642
0.166983 0.983444
0.167983 0.983245
0.168983 0.983045
0.169983 0.982843
0.170983 0.982641
0.171983 0.982437
0.172983 0.982232
0.173983 0.982026
0.174983 0.981819
0.175982 0.98161
0.176982 0.981401
0.177982 0.98119
0.178982 0.980978
0.179982 0.980764
0.180982 0.98055
0.181982 0.980335
0.182982 0.980118
0.183982 0.9799
0.184982 0.979681
0.185981 0.979461
0.186981 0.979239
0.187981 0.979016
0.188981 0.978793
0.189981 0.978568
0.190981 0.978341
0.191981 0.978114
0.192981 0.977886
0.193981 0.977656
0.194981 0.977425
0.19598 0.977193
0.19698 0.97696
0.19798 0.976725
0.19898 0.97649
0.19998 0.976253
0.20098 0.976015
0.20198 0.975776
0.20298 0.975535
0.20398 0.975294
0.20498 0.975051
0.205979 0.974807
0.206979 0.974562
0.207979 0.974316
0.208979 0.974069
0.209979 0.97382
0.210979 0.97357
0.211979 0.97332
0.212979 0.973067
0.213979 0.972814
0.214979 0.97256
0.215978 0.972304
0.216978 0.972047
0.217978 0.971789
0.218978 0.97153
0.219978 0.97127
0.220978 0.971008
