0 0
9.999e-05 -5.87421e-05
0.00019998 -0.00011748
0.00029997 -0.000176214
0.00039996 -0.000234944
0.00049995 -0.000293669
0.00059994 -0.000352391
0.00069993 -0.000411108
0.00079992 -0.000469821
0.00089991 -0.00052853
0.0009999 -0.000587235
0.00109989 -0.000645936
0.00119988 -0.000704632
0.00129987 -0.000763325
0.00139986 -0.000822013
0.00149985 -0.000880698
0.00159984 -0.000939378
0.00169983 -0.000998054
0.00179982 -0.00105673
0.00189981 -0.00111539
0.0019998 -0.00117406
0.00209979 -0.00123272
0.00219978 -0.00129137
0.00229977 -0.00135002
0.00239976 -0.00140867
0.00249975 -0.00146731
0.00259974 -0.00152595
0.00269973 -0.00158459
0.00279972 -0.00164322
0.00289971 -0.00170184
0.0029997 -0.00176047
0.00309969 -0.00181908
0.00319968 -0.0018777
0.00329967 -0.00193631
0.00339966 -0.00199491
0.00349965 -0.00205352
0.00359964 -0.00211211
0.00369963 -0.00217071
0.00379962 -0.0022293
0.00389961 -0.00228788
0.0039996 -0.00234646
0.00409959 -0.00240504
0.00419958 -0.00246361
0.00429957 -0.00252218
0.00439956 -0.00258074
0.00449955 -0.0026393
0.00459954 -0.00269786
0.00469953 -0.00275641
0.00479952 -0.00281496
0.00489951 -0.0028735
0.0049995 -0.00293204
0.00509949 -0.00299058
0.00519948 -0.00304911
0.00529947 -0.00310764
0.00539946 -0.00316616
0.00549945 -0.00322468
0.00559944 -0.00328319
0.00569943 -0.0033417
0.00579942 -0.00340021
0.00589941 -0.00345871
0.0059994 -0.00351721
0.00609939 -0.0035757
0.00619938 -0.00363419
0.00629937 -0.00369268
0.00639936 -0.00375116
0.00649935 -0.00380964
0.00659934 -0.00386811
0.00669933 -0.00392658
0.00679932 -0.00398504
0.00689931 -0.00404351
0.0069993 -0.00410196
0.00709929 -0.00416041
0.00719928 -0.00421886
0.00729927 -0.00427731
0.00739926 -0.00433575
0.00749925 -0.00439418
0.00759924 -0.00445261
0.00769923 -0.00451104
0.00779922 -0.00456946
0.00789921 -0.00462788
0.0079992 -0.0046863
0.00809919 -0.00474471
0.00819918 -0.00480312
0.00829917 -0.00486152
0.00839916 -0.00491992
0.00849915 -0.00497831
0.00859914 -0.0050367
0.00869913 -0.00509509
0.00879912 -0.00515347
0.00889911 -0.00521185
0.0089991 -0.00527022
0.00909909 -0.00532859
0.00919908 -0.00538695
0.00929907 -0.00544532
0.00939906 -0.00550367
0.00949905 -0.00556202
0.00959904 -0.00562037
0.00969903 -0.00567872
0.00979902 -0.00573706
0.00989901 -0.00579539
0.009999 -0.00585372
0.010099 -0.00591205
0.010199 -0.00597038
0.010299 -0.00602869
0.010399 -0.00608701
0.010499 -0.00614532
0.0105989 -0.00620363
0.0106989 -0.00626193
0.0107989 -0.00632023
0.0108989 -0.00637852
0.0109989 -0.00643681
0.0110989 -0.0064951
0.0111989 -0.00655338
0.0112989 -0.00661166
0.0113989 -0.00666993
0.0114989 -0.0067282
0.0115988 -0.00678647
0.0116988 -0.00684473
0.0117988 -0.00690298
0.0118988 -0.00696124
0.0119988 -0.00701948
0.0120988 -0.00707773
0.0121988 -0.00713597
0.0122988 -0.0071942
0.0123988 -0.00725244
0.0124988 -0.00731066
0.0125987 -0.00736889
0.0126987 -0.00742711
0.0127987 -0.00748532
0.0128987 -0.00754353
0.0129987 -0.00760174
0.0130987 -0.00765994
0.0131987 -0.00771814
0.0132987 -0.00777633
0.0133987 -0.00783452
0.0134987 -0.00789271
0.0135986 -0.00795089
0.0136986 -0.00800907
0.0137986 -0.00806724
0.0138986 -0.00812541
0.0139986 -0.00818357
0.0140986 -0.00824173
0.0141986 -0.00829989
0.0142986 -0.00835804
0.0143986 -0.00841619
0.0144986 -0.00847434
0.0145985 -0.00853247
0.0146985 -0.00859061
0.0147985 -0.00864874
0.0148985 -0.00870687
0.0149985 -0.00876499
0.0150985 -0.00882311
0.0151985 -0.00888123
0.0152985 -0.00893934
0.0153985 -0.00899744
0.0154985 -0.00905554
0.0155984 -0.00911364
0.0156984 -0.00917173
0.0157984 -0.00922982
0.0158984 -0.00928791
0.0159984 -0.00934599
0.0160984 -0.00940407
0.0161984 -0.00946214
0.0162984 -0.00952021
0.0163984 -0.00957827
0.0164984 -0.00963633
0.0165983 -0.00969439
0.0166983 -0.00975244
0.0167983 -0.00981049
0.0168983 -0.00986853
0.0169983 -0.00992657
0.0170983 -0.00998461
0.0171983 -0.0100426
0.0172983 -0.0101007
0.0173983 -0.0101587
0.0174983 -0.0102167
0.0175982 -0.0102747
0.0176982 -0.0103327
0.0177982 -0.0103907
0.0178982 -0.0104487
0.0179982 -0.0105067
0.0180982 -0.0105647
0.0181982 -0.0106227
0.0182982 -0.0106807
0.0183982 -0.0107387
0.0184982 -0.0107967
0.0185981 -0.0108546
0.0186981 -0.0109126
0.0187981 -0.0109706
0.0188981 -0.0110285
0.0189981 -0.0110865
0.0190981 -0.0111444
0.0191981 -0.0112024
0.0192981 -0.0112603
0.0193981 -0.0113182
0.0194981 -0.0113762
0.019598 -0.0114341
0.019698 -0.011492
0.019798 -0.01155
0.019898 -0.0116079
0.019998 -0.0116658
0.020098 -0.0117237
0.020198 -0.0117816
0.020298 -0.0118395
0.020398 -0.0118974
0.020498 -0.0119553
0.0205979 -0.0120132
0.0206979 -0.0120711
0.0207979 -0.0121289
0.0208979 -0.0121868
0.0209979 -0.0122447
0.0210979 -0.0123026
0.0211979 -0.0123604
0.0212979 -0.0124183
0.0213979 -0.0124761
0.0214979 -0.012534
0.0215978 -0.0125918
0.0216978 -0.0126497
0.0217978 -0.0127075
0.0218978 -0.0127653
0.0219978 -0.0128232
0.0220978 -0.012881
0.0221978 -0.0129388
0.0222978 -0.0129966
0.0223978 -0.0130544
0.0224978 -0.0131122
0.0225977 -0.01317
0.0226977 -0.0132278
0.0227977 -0.0132856
0.0228977 -0.0133434
0.0229977 -0.0134012
0.0230977 -0.013459
0.0231977 -0.0135168
0.0232977 -0.0135746
0.0233977 -0.0136323
0.0234977 -0.0136901
0.0235976 -0.0137479
0.0236976 -0.0138056
0.0237976 -0.0138634
0.0238976 -0.0139211
0.0239976 -0.0139789
0.0240976 -0.0140366
0.0241976 -0.0140943
0.0242976 -0.0141521
0.0243976 -0.0142098
0.0244976 -0.0142675
0.0245975 -0.0143252
0.0246975 -0.0143829
0.0247975 -0.0144407
0.0248975 -0.0144984
0.0249975 -0.0145561
0.0250975 -0.0146138
0.0251975 -0.0146715
0.0252975 -0.0147291
0.0253975 -0.0147868
0.0254975 -0.0148445
0.0255974 -0.0149022
0.0256974 -0.0149599
0.0257974 -0.0150175
0.0258974 -0.0150752
0.0259974 -0.0151329
0.0260974 -0.0151905
0.0261974 -0.0152482
0.0262974 -0.0153058
0.0263974 -0.0153634
0.0264974 -0.0154211
