0 -0.5875
9.999e-05 -0.587459
0.00019998 -0.587418
0.00029997 -0.587376
0.00039996 -0.587335
0.00049995 -0.587294
0.00059994 -0.587252
0.00069993 -0.587211
0.00079992 -0.58717
0.00089991 -0.587129
0.0009999 -0.587087
0.00109989 -0.587046
0.00119988 -0.587005
0.00129987 -0.586964
0.00139986 -0.586922
0.00149985 -0.586881
0.00159984 -0.58684
0.00169983 -0.586798
0.00179982 -0.586757
0.00189981 -0.586716
0.0019998 -0.586674
0.00209979 -0.586633
0.00219978 -0.586592
0.00229977 -0.58655
0.00239976 -0.586509
0.00249975 -0.586468
0.00259974 -0.586426
0.00269973 -0.586385
0.00279972 -0.586344
0.00289971 -0.586302
0.0029997 -0.586261
0.00309969 -0.58622
0.00319968 -0.586178
0.00329967 -0.586137
0.00339966 -0.586095
0.00349965 -0.586054
0.00359964 -0.586013
0.00369963 -0.585971
0.00379962 -0.58593
0.00389961 -0.585888
0.0039996 -0.585847
0.00409959 -0.585806
0.00419958 -0.585764
0.00429957 -0.585723
0.00439956 -0.585681
0.00449955 -0.58564
0.00459954 -0.585599
0.00469953 -0.585557
0.00479952 -0.585516
0.00489951 -0.585474
0.0049995 -0.585433
0.00509949 -0.585391
0.00519948 -0.58535
0.00529947 -0.585308
0.00539946 -0.585267
0.00549945 -0.585225
0.00559944 -0.585184
0.00569943 -0.585143
0.00579942 -0.585101
0.00589941 -0.58506
0.0059994 -0.585018
0.00609939 -0.584977
0.00619938 -0.584935
0.00629937 -0.584894
0.00639936 -0.584852
0.00649935 -0.584811
0.00659934 -0.584769
0.00669933 -0.584728
0.00679932 -0.584686
0.00689931 -0.584644
0.0069993 -0.584603
0.00709929 -0.584561
0.00719928 -0.58452
0.00729927 -0.584478
0.00739926 -0.584437
0.00749925 -0.584395
0.00759924 -0.584354
0.00769923 -0.584312
0.00779922 -0.584271
0.00789921 -0.584229
0.0079992 -0.584187
0.00809919 -0.584146
0.00819918 -0.584104
0.00829917 -0.584063
0.00839916 -0.584021
